ct,spcd,statecd,unitcd,countycd,plot,invyr
27,264,41,0,5,56999,2010
38,202,41,0,5,57060,2013
55,11,41,0,5,57150,2014
14,263,41,0,5,57150,2014
36,202,41,0,5,57175,2009
10,242,41,0,5,57598,2015
13,11,41,0,5,57871,2016
13,263,41,0,5,57871,2016
37,202,41,0,5,58048,2005
8,202,41,0,5,58942,2015
11,242,41,0,5,59644,2010
27,351,41,0,5,59644,2010
30,11,41,0,5,59761,2015
44,11,41,0,5,59819,2011
13,202,41,0,5,59819,2011
15,263,41,0,5,59819,2011
11,202,41,0,5,60046,2007
10,263,41,0,5,60046,2007
9,351,41,0,5,60151,2010
17,202,41,0,5,60366,2009
17,202,41,0,5,60654,2008
14,263,41,0,5,60654,2008
26,202,41,0,5,60759,2016
7,351,41,0,5,61228,2012
15,351,41,0,5,61270,2015
17,11,41,0,5,61835,2012
8,263,41,0,5,61835,2012
11,202,41,0,5,61868,2011
33,202,41,0,5,62085,2010
23,22,41,0,5,62306,2013
29,202,41,0,5,62673,2015
33,263,41,0,5,62673,2015
26,242,41,0,5,62987,2009
27,202,41,0,5,63212,2012
21,263,41,0,5,63212,2012
26,202,41,0,5,63418,2009
11,263,41,0,5,63418,2009
29,202,41,0,5,63621,2005
9,242,41,0,5,63621,2005
13,263,41,0,5,63621,2005
15,202,41,0,5,63714,2012
22,263,41,0,5,63714,2012
9,263,41,0,5,63836,2008
28,202,41,0,5,64008,2009
25,263,41,0,5,64008,2009
24,202,41,0,5,64014,2009
8,11,41,0,5,64140,2012
18,202,41,0,5,64140,2012
20,263,41,0,5,64140,2012
21,11,41,0,5,64230,2012
5,202,41,0,5,64230,2012
14,263,41,0,5,64230,2012
11,202,41,0,5,64264,2009
20,263,41,0,5,64264,2009
48,202,41,0,5,64549,2008
46,202,41,0,5,64603,2014
17,202,41,0,5,64789,2012
16,202,41,0,5,65107,2011
21,202,41,0,5,65499,2011
16,202,41,0,5,65501,2008
18,242,41,0,5,65673,2016
37,312,41,0,5,66345,2015
18,312,41,0,5,67022,2015
10,242,41,0,5,67053,2009
51,263,41,0,5,67053,2009
29,11,41,0,5,67248,2009
6,202,41,0,5,67248,2009
31,11,41,0,5,67659,2008
8,263,41,0,5,67659,2008
28,263,41,0,5,67979,2010
18,263,41,0,5,68130,2010
24,202,41,0,5,68466,2011
5,242,41,0,5,68466,2011
13,202,41,0,5,68774,2015
9,202,41,0,5,69023,2012
12,202,41,0,5,69117,2007
16,263,41,0,5,69117,2007
25,202,41,0,5,69394,2015
20,263,41,0,5,69458,2008
16,202,41,0,5,69885,2007
11,263,41,0,5,69885,2007
22,11,41,0,5,70266,2010
9,263,41,0,5,70266,2010
20,202,41,0,5,70536,2008
15,312,41,0,5,70995,2012
23,202,41,0,5,71111,2014
12,202,41,0,5,71303,2009
46,11,41,0,5,71360,2015
48,202,41,0,5,71411,2013
25,202,41,0,5,71433,2014
14,263,41,0,5,71433,2014
15,11,41,0,5,71549,2015
15,264,41,0,5,71549,2015
25,11,41,0,5,71634,2011
18,263,41,0,5,71634,2011
10,202,41,0,5,71816,2016
19,263,41,0,5,71816,2016
20,202,41,0,5,71838,2010
10,263,41,0,5,72038,2007
12,202,41,0,5,72129,2009
35,263,41,0,5,72129,2009
10,202,41,0,5,73022,2016
13,202,41,0,5,73046,2013
19,263,41,0,5,73046,2013
29,22,41,0,5,73092,2009
4,202,41,0,5,73092,2009
32,202,41,0,5,73114,2014
19,202,41,0,5,73465,2010
5,263,41,0,5,73465,2010
9,11,41,0,5,74115,2009
24,202,41,0,5,74584,2013
7,202,41,0,5,74825,2008
75,263,41,0,5,74825,2008
12,202,41,0,5,74892,2010
7,242,41,0,5,74892,2010
27,263,41,0,5,74892,2010
17,11,41,0,5,74957,2011
11,263,41,0,5,74957,2011
10,22,41,0,5,75011,2011
8,263,41,0,5,75011,2011
20,202,41,0,5,75183,2013
23,202,41,0,5,75920,2014
14,263,41,0,5,75920,2014
13,22,41,0,5,76252,2014
16,202,41,0,5,77205,2011
27,263,41,0,5,77254,2014
16,202,41,0,5,77290,2014
21,263,41,0,5,77290,2014
16,202,41,0,5,77439,2014
17,263,41,0,5,77439,2014
41,202,41,0,5,77512,2010
11,202,41,0,5,77670,2010
22,312,41,0,5,77670,2010
39,202,41,0,5,78307,2015
32,202,41,0,5,78407,2012
17,242,41,0,5,78599,2014
29,202,41,0,5,78675,2007
31,202,41,0,5,78730,2016
5,202,41,0,5,78746,2015
20,263,41,0,5,78765,2011
15,11,41,0,5,78897,2015
20,202,41,0,5,79292,2008
21,263,41,0,5,79292,2008
6,11,41,0,5,79397,2014
17,263,41,0,5,79397,2014
11,264,41,0,5,79397,2014
20,263,41,0,5,79521,2015
28,202,41,0,5,79524,2011
7,242,41,0,5,79524,2011
14,263,41,0,5,79524,2011
76,202,41,0,5,80252,2008
6,263,41,0,5,80252,2008
11,263,41,0,5,80391,2013
6,202,41,0,5,80796,2009
14,202,41,0,5,81706,2015
14,263,41,0,5,81706,2015
18,263,41,0,5,81925,2011
17,202,41,0,5,82108,2008
30,263,41,0,5,82280,2008
27,202,41,0,5,82462,2012
38,202,41,0,5,82719,2012
4,202,41,0,5,83169,2007
8,263,41,0,5,83169,2007
20,11,41,0,5,83249,2008
10,263,41,0,5,83249,2008
28,202,41,0,5,83330,2015
14,263,41,0,5,83330,2015
15,202,41,0,5,83345,2015
17,263,41,0,5,83345,2015
65,11,41,0,5,83348,2013
7,242,41,0,5,83379,2014
32,263,41,0,5,83379,2014
9,202,41,0,5,83480,2011
16,242,41,0,5,83820,2014
7,263,41,0,5,83820,2014
10,263,41,0,5,84695,2015
31,202,41,0,5,84968,2012
31,263,41,0,5,84968,2012
35,108,41,0,5,85340,2007
16,202,41,0,5,85823,2015
10,263,41,0,5,85875,2008
23,202,41,0,5,85876,2009
11,263,41,0,5,85876,2009
38,202,41,0,5,86361,2007
33,202,41,0,5,86398,2009
25,202,41,0,5,86538,2010
7,11,41,0,5,86648,2012
16,202,41,0,5,86648,2012
19,263,41,0,5,86650,2007
7,11,41,0,5,86749,2011
27,264,41,0,5,86749,2011
54,202,41,0,5,87165,2010
6,264,41,0,5,87627,2009
16,202,41,0,5,88269,2012
25,263,41,0,5,88269,2012
23,202,41,0,5,88399,2016
13,231,41,0,5,88625,2008
17,263,41,0,5,88625,2008
28,202,41,0,5,88638,2014
26,202,41,0,5,88884,2008
25,202,41,0,5,89361,2016
17,242,41,0,5,89361,2016
15,263,41,0,5,89361,2016
33,202,41,0,5,89521,2010
49,11,41,0,5,89930,2007
18,202,41,0,5,89947,2007
21,263,41,0,5,89947,2007
26,202,41,0,5,89989,2007
9,263,41,0,5,89989,2007
36,202,41,0,5,90062,2012
10,263,41,0,5,90062,2012
33,202,41,0,5,90239,2010
22,202,41,0,5,90699,2014
10,263,41,0,5,90699,2014
23,263,41,0,5,90736,2011
43,202,41,0,5,90847,2012
21,242,41,0,5,90867,2013
14,263,41,0,5,90867,2013
10,202,41,0,5,90961,2008
12,202,41,0,5,91064,2010
17,263,41,0,5,91064,2010
24,263,41,0,5,91163,2012
24,202,41,0,5,91362,2013
16,242,41,0,5,91362,2013
15,202,41,0,5,91387,2008
23,351,41,0,5,91387,2008
15,202,41,0,5,91395,2007
17,263,41,0,5,91395,2007
7,202,41,0,5,91398,2012
19,263,41,0,5,91398,2012
53,11,41,0,5,91421,2011
28,11,41,0,5,91423,2016
15,202,41,0,5,91423,2016
10,263,41,0,5,91423,2016
23,263,41,0,5,91736,2011
23,202,41,0,5,91824,2010
8,242,41,0,5,91824,2010
42,202,41,0,5,92218,2012
27,202,41,0,5,92356,2005
49,11,41,0,5,92484,2011
13,242,41,0,5,92484,2011
30,264,41,0,5,92592,2012
91,11,41,0,5,92781,2012
10,263,41,0,5,92781,2012
27,11,41,0,5,92896,2013
11,202,41,0,5,93124,2015
19,202,41,0,5,93243,2016
23,11,41,0,5,93313,2014
26,264,41,0,5,93313,2014
17,202,41,0,5,93507,2009
5,22,41,0,5,93701,2016
12,351,41,0,5,93832,2014
34,202,41,0,5,94310,2012
52,202,41,0,5,94466,2008
5,242,41,0,5,94492,2010
15,263,41,0,5,94492,2010
10,11,41,0,5,94571,2012
8,11,41,0,5,94593,2007
6,263,41,0,5,94593,2007
34,202,41,0,5,94698,2008
11,202,41,0,5,94888,2015
18,242,41,0,5,94935,2012
42,202,41,0,5,94944,2009
11,263,41,0,5,95063,2014
18,11,41,0,5,95895,2009
16,202,41,0,5,95895,2009
10,202,41,0,5,95953,2007
27,263,41,0,5,95953,2007
31,202,41,0,5,96367,2013
28,202,41,0,5,96682,2007
13,264,41,0,5,96994,2010
18,202,41,0,5,97002,2009
15,263,41,0,5,97002,2009
13,202,41,0,5,97059,2014
19,263,41,0,5,97059,2014
24,22,41,0,5,97070,2016
59,263,41,0,5,97070,2016
6,202,41,0,5,97112,2016
29,202,41,0,5,97484,2014
23,202,41,0,5,97699,2008
9,263,41,0,5,97699,2008
7,202,41,0,5,98891,2009
26,263,41,0,5,98891,2009
27,263,41,0,5,99102,2005
31,202,41,0,5,99177,2013
26,11,41,0,5,99194,2014
24,263,41,0,5,99194,2014
25,202,41,0,5,99280,2008
29,202,41,0,5,99436,2010
38,263,41,0,5,99834,2009
26,263,41,0,7,50614,2010
24,351,41,0,7,51466,2010
21,202,41,0,7,52776,2010
10,202,41,0,7,53034,2008
21,263,41,0,7,53034,2008
13,263,41,0,7,53959,2009
11,202,41,0,7,54428,2012
27,263,41,0,7,54428,2012
26,263,41,0,7,54564,2015
33,202,41,0,7,56407,2011
14,263,41,0,7,56407,2011
24,263,41,0,7,58305,2014
30,351,41,0,7,58305,2014
41,263,41,0,7,59081,2012
6,98,41,0,7,61075,2010
62,263,41,0,7,61075,2010
32,202,41,0,7,61624,2016
14,263,41,0,7,61624,2016
25,202,41,0,7,61705,2011
23,98,41,0,7,62953,2008
11,351,41,0,7,65055,2007
50,202,41,0,7,65429,2011
43,202,41,0,7,65662,2013
16,202,41,0,7,65852,2013
30,202,41,0,7,66132,2016
18,351,41,0,7,66132,2016
9,98,41,0,7,66738,2008
41,263,41,0,7,66738,2008
47,202,41,0,7,66764,2013
39,202,41,0,7,68379,2009
33,263,41,0,7,69216,2008
17,263,41,0,7,69425,2014
18,242,41,0,7,69925,2009
12,263,41,0,7,69925,2009
35,202,41,0,7,74059,2015
17,351,41,0,7,74059,2015
37,263,41,0,7,76136,2016
34,202,41,0,7,77060,2009
15,263,41,0,7,77283,2013
29,202,41,0,7,78301,2008
34,263,41,0,7,79126,2014
9,263,41,0,7,79264,2007
18,263,41,0,7,79756,2011
8,202,41,0,7,81207,2014
42,202,41,0,7,81541,2007
9,351,41,0,7,82736,2009
9,202,41,0,7,87361,2012
32,263,41,0,7,87870,2015
22,202,41,0,7,88746,2007
19,263,41,0,7,91263,2011
18,351,41,0,7,91263,2011
40,202,41,0,7,92503,2008
33,263,41,0,7,95388,2008
68,202,41,0,7,96120,2012
33,202,41,0,9,50740,2016
28,202,41,0,9,50745,2011
41,202,41,0,9,51926,2016
22,202,41,0,9,55336,2012
33,202,41,0,9,60694,2010
14,263,41,0,9,60747,2009
36,202,41,0,9,61246,2012
35,202,41,0,9,63988,2014
29,202,41,0,9,65740,2013
26,263,41,0,9,65740,2013
20,202,41,0,9,66060,2010
10,242,41,0,9,67263,2015
9,351,41,0,9,67263,2015
17,202,41,0,9,69692,2016
17,202,41,0,9,69952,2009
19,263,41,0,9,70967,2012
45,202,41,0,9,71199,2013
28,202,41,0,9,72345,2010
7,242,41,0,9,72345,2010
39,202,41,0,9,75284,2015
15,351,41,0,9,77486,2012
23,202,41,0,9,78515,2015
21,202,41,0,9,79991,2008
27,202,41,0,9,80961,2008
22,202,41,0,9,83090,2011
25,202,41,0,9,83968,2015
22,202,41,0,9,86960,2008
38,263,41,0,9,86960,2008
22,242,41,0,9,88036,2008
32,351,41,0,9,88036,2008
22,202,41,0,9,90064,2015
27,202,41,0,9,90957,2015
13,202,41,0,9,93057,2012
26,312,41,0,9,95058,2014
38,747,41,0,9,96322,2012
31,202,41,0,9,97623,2007
14,351,41,0,9,98048,2016
21,202,41,0,27,51502,2016
20,202,41,0,27,51533,2007
17,202,41,0,27,53572,2015
12,263,41,0,27,53572,2015
36,17,41,0,27,54714,2013
6,202,41,0,27,54714,2013
23,19,41,0,27,54732,2011
16,202,41,0,27,54957,2016
20,11,41,0,27,55211,2012
8,264,41,0,27,55211,2012
16,202,41,0,27,56058,2016
38,202,41,0,27,56962,2009
26,11,41,0,27,57279,2012
9,11,41,0,27,57805,2009
20,93,41,0,27,57805,2009
22,17,41,0,27,59348,2013
12,17,41,0,27,60043,2014
17,17,41,0,27,60756,2008
30,11,41,0,27,61002,2015
31,11,41,0,27,61115,2014
46,202,41,0,27,61115,2014
21,11,41,0,27,61244,2013
22,202,41,0,27,61625,2010
13,202,41,0,27,61787,2013
17,202,41,0,27,62612,2014
38,11,41,0,27,64075,2007
24,264,41,0,27,64075,2007
57,22,41,0,27,64189,2010
36,202,41,0,27,64189,2010
20,263,41,0,27,65084,2014
16,351,41,0,27,65482,2008
20,202,41,0,27,67086,2014
22,202,41,0,27,67273,2016
10,263,41,0,27,67273,2016
28,17,41,0,27,67451,2013
22,202,41,0,27,67451,2013
16,93,41,0,27,67472,2013
33,202,41,0,27,67492,2008
36,202,41,0,27,68533,2015
17,202,41,0,27,70126,2010
31,263,41,0,27,70126,2010
5,264,41,0,27,70126,2010
18,264,41,0,27,70476,2008
11,202,41,0,27,71571,2008
6,17,41,0,27,71618,2009
9,202,41,0,27,71618,2009
19,202,41,0,27,72243,2014
18,202,41,0,27,74571,2009
9,263,41,0,27,74571,2009
41,22,41,0,27,78361,2007
13,202,41,0,27,78361,2007
19,11,41,0,27,78524,2009
7,202,41,0,27,78524,2009
29,263,41,0,27,78524,2009
36,11,41,0,27,79052,2012
20,264,41,0,27,79052,2012
14,22,41,0,27,82393,2007
17,202,41,0,27,83335,2011
19,202,41,0,27,84996,2012
16,263,41,0,27,84996,2012
13,202,41,0,27,85322,2011
5,202,41,0,27,85682,2012
32,263,41,0,27,86011,2010
16,242,41,0,27,86160,2016
6,263,41,0,27,86160,2016
52,11,41,0,27,88284,2009
19,22,41,0,27,88603,2014
24,11,41,0,27,89083,2011
26,22,41,0,27,89083,2011
14,202,41,0,27,89083,2011
34,202,41,0,27,90205,2016
21,108,41,0,27,90299,2010
12,202,41,0,27,90299,2010
17,11,41,0,27,90587,2014
15,93,41,0,27,90587,2014
17,202,41,0,27,92020,2011
37,263,41,0,27,93040,2015
70,202,41,0,27,93631,2012
33,202,41,0,27,94352,2012
7,263,41,0,27,94502,2016
24,264,41,0,27,94502,2016
27,202,41,0,27,95484,2008
19,202,41,0,27,95586,2010
12,815,41,0,27,95872,2012
16,17,41,0,27,98585,2011
8,202,41,0,27,98585,2011
11,11,41,0,27,98610,2008
24,11,41,0,47,50169,2011
19,202,41,0,47,51004,2009
9,22,41,0,47,51760,2013
19,202,41,0,47,51760,2013
45,202,41,0,47,52145,2009
28,202,41,0,47,54124,2016
31,202,41,0,47,55436,2008
17,242,41,0,47,55436,2008
20,263,41,0,47,55436,2008
58,202,41,0,47,55975,2015
21,264,41,0,47,56695,2009
9,11,41,0,47,57593,2010
28,202,41,0,47,57593,2010
6,263,41,0,47,57593,2010
14,11,41,0,47,57762,2007
27,11,41,0,47,57913,2008
5,264,41,0,47,57913,2008
30,11,41,0,47,58370,2015
10,202,41,0,47,58370,2015
29,11,41,0,47,59328,2008
40,202,41,0,47,60959,2012
54,11,41,0,47,61259,2007
30,264,41,0,47,61259,2007
18,202,41,0,47,61424,2007
15,202,41,0,47,63989,2015
15,264,41,0,47,63989,2015
25,11,41,0,47,64517,2015
24,264,41,0,47,64517,2015
16,202,41,0,47,64684,2009
8,202,41,0,47,65964,2012
20,263,41,0,47,65964,2012
16,202,41,0,47,66489,2014
39,263,41,0,47,66632,2009
8,202,41,0,47,67085,2008
32,202,41,0,47,67580,2008
13,202,41,0,47,68297,2013
26,263,41,0,47,68297,2013
16,108,41,0,47,68314,2011
15,542,41,0,47,68562,2014
37,202,41,0,47,68840,2007
14,11,41,0,47,69177,2011
16,263,41,0,47,69177,2011
24,11,41,0,47,69662,2014
49,202,41,0,47,70361,2009
39,263,41,0,47,70361,2009
24,242,41,0,47,70901,2013
19,263,41,0,47,70901,2013
24,202,41,0,47,71948,2011
11,312,41,0,47,71948,2011
25,202,41,0,47,72009,2010
18,263,41,0,47,72009,2010
41,202,41,0,47,72746,2015
13,11,41,0,47,73511,2009
14,263,41,0,47,73511,2009
62,11,41,0,47,73933,2015
14,202,41,0,47,74182,2007
21,202,41,0,47,74645,2010
9,263,41,0,47,74645,2010
51,202,41,0,47,75859,2013
7,119,41,0,47,76159,2014
17,202,41,0,47,76318,2012
29,202,41,0,47,78089,2013
32,263,41,0,47,78555,2010
12,22,41,0,47,79951,2013
20,202,41,0,47,79951,2013
33,202,41,0,47,80727,2009
18,202,41,0,47,80938,2008
32,11,41,0,47,81068,2011
22,202,41,0,47,81093,2015
18,202,41,0,47,81249,2009
37,202,41,0,47,81424,2013
24,202,41,0,47,81495,2008
4,202,41,0,47,82147,2008
41,202,41,0,47,82480,2011
23,202,41,0,47,82512,2007
37,202,41,0,47,83095,2010
23,202,41,0,47,83751,2013
10,242,41,0,47,83751,2013
48,263,41,0,47,83751,2013
13,202,41,0,47,84086,2013
14,202,41,0,47,84267,2008
21,263,41,0,47,84267,2008
23,19,41,0,47,84660,2010
65,202,41,0,47,85058,2012
26,263,41,0,47,85058,2012
37,202,41,0,47,85187,2015
34,202,41,0,47,85483,2010
23,202,41,0,47,85729,2016
14,263,41,0,47,85729,2016
24,11,41,0,47,86582,2009
29,11,41,0,47,87328,2015
40,202,41,0,47,87614,2014
28,202,41,0,47,88464,2016
22,202,41,0,47,88693,2009
7,242,41,0,47,88693,2009
21,263,41,0,47,88693,2009
10,202,41,0,47,88719,2011
21,202,41,0,47,89141,2010
10,202,41,0,47,89146,2013
9,202,41,0,47,91125,2015
10,263,41,0,47,92433,2009
7,11,41,0,47,93905,2011
72,264,41,0,47,93905,2011
34,202,41,0,47,97072,2007
6,263,41,0,47,97072,2007
18,202,41,0,47,97732,2011
30,202,41,0,47,99240,2012
8,242,41,0,47,99293,2010
24,263,41,0,47,99293,2010
23,11,41,0,47,99605,2007
41,202,41,0,47,99605,2007
8,263,41,0,47,99605,2007
28,11,41,0,47,99630,2012
8,202,41,0,47,99630,2012
17,263,41,0,51,54988,2012
26,202,41,0,51,56617,2011
22,263,41,0,51,59503,2009
24,202,41,0,51,59944,2012
44,312,41,0,51,62235,2012
23,202,41,0,51,65251,2011
17,242,41,0,51,65251,2011
12,263,41,0,51,65251,2011
15,263,41,0,51,66357,2007
29,202,41,0,51,67803,2008
9,202,41,0,51,68630,2014
26,11,41,0,51,70012,2015
23,22,41,0,51,70012,2015
14,242,41,0,51,70276,2013
13,263,41,0,51,73159,2015
20,263,41,0,51,75119,2007
28,11,41,0,51,76034,2007
18,202,41,0,51,76034,2007
14,263,41,0,51,76034,2007
5,202,41,0,51,77094,2007
20,263,41,0,51,77094,2007
34,263,41,0,51,80413,2009
28,263,41,0,51,83621,2013
8,202,41,0,51,83876,2012
11,202,41,0,51,86183,2011
20,263,41,0,51,86183,2011
23,263,41,0,51,87035,2013
5,202,41,0,51,87176,2013
25,263,41,0,51,87176,2013
15,202,41,0,51,89701,2016
21,263,41,0,51,89701,2016
15,11,41,0,51,96766,2012
5,202,41,0,51,97721,2013
13,263,41,0,51,97721,2013
15,202,41,0,51,98151,2008
18,263,41,0,51,98151,2008
26,202,41,0,53,51787,2015
41,202,41,0,53,52394,2009
14,815,41,0,53,54092,2014
18,202,41,0,53,57056,2015
44,202,41,0,53,60776,2014
6,263,41,0,53,60776,2014
49,202,41,0,53,60925,2008
59,202,41,0,53,70310,2015
59,202,41,0,53,76048,2012
43,202,41,0,53,76309,2013
47,202,41,0,53,76779,2010
40,202,41,0,53,81881,2016
15,202,41,0,53,83353,2016
13,263,41,0,53,83353,2016
9,202,41,0,53,88490,2013
30,202,41,0,53,88776,2014
24,202,41,0,53,89346,2013
24,202,41,0,53,91583,2011
36,202,41,0,53,94121,2015
26,263,41,0,53,94121,2015
26,202,41,0,53,95690,2016
38,202,41,0,53,95857,2016
33,202,41,0,53,96923,2010
24,202,41,0,53,97305,2012
22,202,41,0,53,99913,2013
29,202,41,0,57,50516,2013
33,263,41,0,57,50521,2015
21,351,41,0,57,50739,2008
24,202,41,0,57,50747,2009
14,263,41,0,57,50747,2009
23,202,41,0,57,51072,2010
17,351,41,0,57,51746,2012
24,202,41,0,57,52269,2011
10,98,41,0,57,54442,2015
25,202,41,0,57,55952,2015
29,202,41,0,57,56006,2012
18,263,41,0,57,56177,2015
39,202,41,0,57,56286,2014
14,263,41,0,57,56286,2014
23,263,41,0,57,57022,2014
51,263,41,0,57,57195,2010
32,202,41,0,57,57958,2016
17,202,41,0,57,59226,2016
30,202,41,0,57,59747,2011
22,263,41,0,57,59947,2009
27,263,41,0,57,60604,2008
5,351,41,0,57,62230,2007
13,202,41,0,57,62395,2014
26,202,41,0,57,63051,2009
21,263,41,0,57,63972,2008
10,98,41,0,57,65309,2016
12,202,41,0,57,65770,2007
14,351,41,0,57,66264,2007
69,263,41,0,57,66878,2007
45,202,41,0,57,67079,2012
21,202,41,0,57,67329,2015
21,202,41,0,57,67577,2007
31,98,41,0,57,67960,2012
19,351,41,0,57,68816,2008
18,263,41,0,57,69036,2012
9,202,41,0,57,69048,2014
17,263,41,0,57,69048,2014
28,202,41,0,57,69864,2013
4,202,41,0,57,69902,2016
10,202,41,0,57,71028,2011
10,263,41,0,57,71028,2011
13,351,41,0,57,71738,2008
14,202,41,0,57,71778,2012
13,351,41,0,57,71778,2012
20,202,41,0,57,73524,2010
42,263,41,0,57,74271,2011
7,351,41,0,57,75031,2008
26,202,41,0,57,75676,2012
25,202,41,0,57,76133,2007
9,202,41,0,57,78030,2015
23,263,41,0,57,78184,2015
27,202,41,0,57,78241,2009
10,351,41,0,57,78849,2010
30,202,41,0,57,79071,2012
28,202,41,0,57,79227,2009
28,263,41,0,57,79227,2009
14,263,41,0,57,80613,2011
42,351,41,0,57,80613,2011
24,202,41,0,57,81111,2008
25,202,41,0,57,81930,2010
14,98,41,0,57,82822,2008
23,263,41,0,57,82822,2008
42,98,41,0,57,83215,2014
31,202,41,0,57,83275,2014
26,202,41,0,57,84428,2015
6,98,41,0,57,84707,2013
54,108,41,0,57,85815,2010
36,202,41,0,57,86056,2009
42,202,41,0,57,87111,2007
13,263,41,0,57,87111,2007
9,351,41,0,57,87111,2007
18,98,41,0,57,87607,2011
25,202,41,0,57,87703,2013
15,202,41,0,57,87791,2007
30,202,41,0,57,88194,2013
20,202,41,0,57,89858,2007
19,263,41,0,57,89858,2007
24,351,41,0,57,89978,2012
9,98,41,0,57,90775,2015
13,202,41,0,57,90775,2015
47,202,41,0,57,90778,2014
15,351,41,0,57,92014,2013
26,202,41,0,57,92135,2015
19,263,41,0,57,92780,2007
11,202,41,0,57,93393,2013
41,202,41,0,57,95528,2008
19,202,41,0,57,95909,2007
23,202,41,0,57,95984,2010
19,202,41,0,57,97766,2010
12,351,41,0,57,97795,2008
8,351,41,0,57,99237,2013
23,263,41,0,57,99717,2008
27,202,41,0,67,53533,2016
12,202,41,0,67,53887,2014
32,202,41,0,67,57678,2015
7,202,41,0,67,58138,2016
31,202,41,0,67,62495,2013
12,202,41,0,67,65376,2012
20,202,41,0,67,70400,2014
17,351,41,0,67,73399,2016
13,202,41,0,67,74938,2009
12,202,41,0,67,75551,2010
15,312,41,0,67,75551,2010
26,202,41,0,67,79457,2010
47,202,41,0,67,81187,2008
21,202,41,0,67,82113,2012
22,202,41,0,67,87575,2012
14,202,41,0,67,91860,2011
35,202,41,0,67,92598,2009
37,202,41,0,67,92986,2016
28,351,41,0,67,94997,2007
15,202,41,0,71,51616,2009
25,202,41,0,71,54730,2013
53,202,41,0,71,54895,2011
47,202,41,0,71,58692,2009
47,202,41,0,71,59822,2014
22,202,41,0,71,61466,2012
16,202,41,0,71,62493,2007
57,202,41,0,71,62540,2012
47,202,41,0,71,63683,2014
11,747,41,0,71,65851,2015
27,202,41,0,71,65913,2013
32,202,41,0,71,67653,2014
11,202,41,0,71,68223,2007
17,202,41,0,71,70523,2009
32,202,41,0,71,70888,2015
20,202,41,0,71,70954,2013
24,202,41,0,71,72313,2011
22,202,41,0,71,72315,2015
16,202,41,0,71,74364,2007
25,202,41,0,71,76039,2013
16,202,41,0,71,77610,2014
19,202,41,0,71,86298,2013
51,202,41,0,71,87064,2009
19,202,41,0,71,87675,2010
10,351,41,0,71,89985,2010
25,202,41,0,71,91842,2016
48,202,41,0,71,92097,2008
25,202,41,0,71,94772,2015
8,202,41,0,71,96362,2014
29,202,41,0,71,97754,2016
6,202,41,0,71,98752,2015
21,202,41,0,71,98999,2007
28,202,41,1,3,52244,2012
38,202,41,1,3,54372,2015
27,202,41,1,3,54623,2007
25,202,41,1,3,55859,2007
21,202,41,1,3,56306,2009
21,202,41,1,3,57893,2014
20,202,41,1,3,58267,2011
44,351,41,1,3,58560,2012
20,202,41,1,3,59033,2013
20,202,41,1,3,59682,2010
11,263,41,1,3,59682,2010
25,202,41,1,3,60641,2014
29,202,41,1,3,63021,2009
30,202,41,1,3,64719,2008
12,202,41,1,3,65152,2010
43,202,41,1,3,66791,2014
20,202,41,1,3,70396,2016
9,351,41,1,3,71413,2011
37,202,41,1,3,72239,2008
10,202,41,1,3,74443,2008
19,351,41,1,3,75390,2011
16,202,41,1,3,77159,2013
20,263,41,1,3,78447,2011
15,202,41,1,3,82938,2008
20,202,41,1,3,83086,2012
15,312,41,1,3,84976,2014
17,202,41,1,3,88586,2011
11,17,41,1,3,89893,2015
13,202,41,1,3,90987,2016
22,202,41,1,3,91100,2016
19,542,41,1,3,97694,2008
17,815,41,1,3,97694,2008
15,17,41,1,3,98258,2010
17,202,41,1,3,98258,2010
30,202,41,1,3,99140,2010
19,202,41,1,3,99409,2014
20,202,41,1,39,50395,2013
50,202,41,1,39,50736,2011
11,202,41,1,39,50753,2015
17,263,41,1,39,50753,2015
21,202,41,1,39,50760,2012
60,202,41,1,39,50782,2009
28,202,41,1,39,50904,2012
20,202,41,1,39,50963,2014
32,202,41,1,39,51134,2012
24,202,41,1,39,51147,2007
10,202,41,1,39,51150,2014
15,242,41,1,39,51150,2014
39,202,41,1,39,51312,2014
10,202,41,1,39,51358,2009
13,202,41,1,39,51364,2016
24,11,41,1,39,51412,2015
26,264,41,1,39,51412,2015
22,202,41,1,39,51413,2008
40,202,41,1,39,51515,2011
25,202,41,1,39,51529,2007
21,312,41,1,39,51529,2007
15,202,41,1,39,51630,2014
25,351,41,1,39,51630,2014
34,264,41,1,39,51654,2010
9,81,41,1,39,51718,2016
22,202,41,1,39,51718,2016
37,264,41,1,39,51800,2007
34,202,41,1,39,51803,2016
33,202,41,1,39,51827,2008
43,202,41,1,39,52038,2008
38,202,41,1,39,52062,2008
27,22,41,1,39,52101,2009
14,202,41,1,39,52101,2009
15,202,41,1,39,52136,2016
8,312,41,1,39,52147,2014
26,202,41,1,39,52224,2016
13,263,41,1,39,52224,2016
39,202,41,1,39,52243,2007
65,264,41,1,39,52367,2013
32,202,41,1,39,52473,2009
22,202,41,1,39,52502,2007
25,202,41,1,39,52527,2011
13,263,41,1,39,52531,2009
23,202,41,1,39,52570,2008
24,202,41,1,39,52580,2012
9,202,41,1,39,52626,2010
42,202,41,1,39,52714,2012
22,202,41,1,39,52863,2014
33,202,41,1,39,52902,2013
24,202,41,1,39,52904,2008
60,202,41,1,39,52947,2009
